,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_global,poa_diffuse
2020-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,3.42,2.21,0.0,0.0,0.0
2020-01-01 00:30:00+00:00,0.0,0.0,0.0,0.0,3.4699999999999998,2.1399999999999997,0.0,0.0,0.0
2020-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,3.52,2.07,0.0,0.0,0.0
2020-01-01 01:30:00+00:00,0.0,0.0,0.0,0.0,3.62,2.0,0.0,0.0,0.0
2020-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,3.72,1.93,0.0,0.0,0.0
2020-01-01 02:30:00+00:00,0.0,0.0,0.0,0.0,3.9000000000000004,1.825,0.0,0.0,0.0
2020-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,4.08,1.72,0.0,0.0,0.0
2020-01-01 03:30:00+00:00,0.0,0.0,0.0,0.0,4.165,1.585,0.0,0.0,0.0
2020-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,4.25,1.45,0.0,0.0,0.0
2020-01-01 04:30:00+00:00,0.0,0.0,0.0,0.0,4.32,1.38,0.0,0.0,0.0
2020-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,4.39,1.31,0.0,0.0,0.0
2020-01-01 05:30:00+00:00,0.0,0.0,0.0,0.0,4.38,1.275,0.0,0.0,0.0
2020-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,4.37,1.24,0.0,0.0,0.0
2020-01-01 06:30:00+00:00,0.0,0.0,0.0,0.0,4.345000000000001,1.205,0.0,0.0,0.0
2020-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,4.32,1.17,0.0,0.0,0.0
2020-01-01 07:30:00+00:00,0.0,0.0,0.0,0.0,4.26,1.31,0.0,0.0,0.0
2020-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,4.2,1.45,0.0,0.0,0.0
2020-01-01 08:30:00+00:00,3.5,13.11,0.0,2.235,4.18,1.69,0.0,16.61,13.11
2020-01-01 09:00:00+00:00,7.0,26.22,0.0,4.47,4.16,1.93,0.0,33.22,26.22
2020-01-01 09:30:00+00:00,41.005,40.11,0.0,6.955,4.27,2.2399999999999998,0.0,81.115,40.11
2020-01-01 10:00:00+00:00,75.01,54.0,0.0,9.44,4.38,2.55,0.0,129.01,54.0
2020-01-01 10:30:00+00:00,100.51,58.5,0.0,11.0,4.46,2.76,0.0,159.01,58.5
2020-01-01 11:00:00+00:00,126.01,63.0,0.0,12.56,4.54,2.97,0.0,189.01,63.0
2020-01-01 11:30:00+00:00,71.505,83.0,0.0,13.07,4.715,3.0,0.0,154.505,83.0
2020-01-01 12:00:00+00:00,17.0,103.0,0.0,13.58,4.89,3.03,0.0,120.0,103.0
2020-01-01 12:30:00+00:00,8.5,77.0,0.0,12.985,4.975,3.205,0.0,85.5,77.0
2020-01-01 13:00:00+00:00,0.0,51.0,0.0,12.39,5.06,3.38,0.0,51.0,51.0
2020-01-01 13:30:00+00:00,0.0,44.0,0.0,10.754999999999999,4.97,3.275,0.0,44.0,44.0
2020-01-01 14:00:00+00:00,0.0,37.0,0.0,9.12,4.88,3.17,0.0,37.0,37.0
2020-01-01 14:30:00+00:00,0.0,23.5,0.0,6.569999999999999,4.795,3.0700000000000003,0.0,23.5,23.5
2020-01-01 15:00:00+00:00,0.0,10.0,0.0,4.02,4.71,2.97,0.0,10.0,10.0
2020-01-01 15:30:00+00:00,0.0,5.0,0.0,2.01,4.385,2.9000000000000004,0.0,5.0,5.0
2020-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,4.06,2.83,0.0,0.0,0.0
2020-01-01 16:30:00+00:00,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
2020-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,3.94,3.17,0.0,0.0,0.0
2020-01-01 17:30:00+00:00,0.0,0.0,0.0,0.0,3.8449999999999998,3.24,0.0,0.0,0.0
2020-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,3.75,3.31,0.0,0.0,0.0
2020-01-01 18:30:00+00:00,0.0,0.0,0.0,0.0,4.1,3.38,0.0,0.0,0.0
2020-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0,4.45,3.45,0.0,0.0,0.0
2020-01-01 19:30:00+00:00,0.0,0.0,0.0,0.0,4.515000000000001,3.52,0.0,0.0,0.0
2020-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,4.58,3.59,0.0,0.0,0.0
2020-01-01 20:30:00+00:00,0.0,0.0,0.0,0.0,4.875,3.69,0.0,0.0,0.0
2020-01-01 21:00:00+00:00,0.0,0.0,0.0,0.0,5.17,3.79,0.0,0.0,0.0
2020-01-01 21:30:00+00:00,0.0,0.0,0.0,0.0,5.395,3.93,0.0,0.0,0.0
2020-01-01 22:00:00+00:00,0.0,0.0,0.0,0.0,5.62,4.07,0.0,0.0,0.0
2020-01-01 22:30:00+00:00,0.0,0.0,0.0,0.0,5.755,4.205,0.0,0.0,0.0
2020-01-01 23:00:00+00:00,0.0,0.0,0.0,0.0,5.89,4.34,0.0,0.0,0.0
2020-01-01 23:30:00+00:00,0.0,0.0,0.0,0.0,5.92,4.48,0.0,0.0,0.0
2020-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,5.95,4.62,0.0,0.0,0.0
2020-01-02 00:30:00+00:00,0.0,0.0,0.0,0.0,6.005,4.6899999999999995,0.0,0.0,0.0
2020-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,6.06,4.76,0.0,0.0,0.0
2020-01-02 01:30:00+00:00,0.0,0.0,0.0,0.0,6.045,4.83,0.0,0.0,0.0
2020-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,6.03,4.9,0.0,0.0,0.0
2020-01-02 02:30:00+00:00,0.0,0.0,0.0,0.0,6.025,4.9350000000000005,0.0,0.0,0.0
2020-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,6.02,4.97,0.0,0.0,0.0
2020-01-02 03:30:00+00:00,0.0,0.0,0.0,0.0,5.99,5.035,0.0,0.0,0.0
2020-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,5.96,5.1,0.0,0.0,0.0
2020-01-02 04:30:00+00:00,0.0,0.0,0.0,0.0,5.99,5.17,0.0,0.0,0.0
2020-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,6.02,5.24,0.0,0.0,0.0
2020-01-02 05:30:00+00:00,0.0,0.0,0.0,0.0,5.949999999999999,5.345000000000001,0.0,0.0,0.0
2020-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,5.88,5.45,0.0,0.0,0.0
2020-01-02 06:30:00+00:00,0.0,0.0,0.0,0.0,5.79,5.484999999999999,0.0,0.0,0.0
2020-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,5.7,5.52,0.0,0.0,0.0
2020-01-02 07:30:00+00:00,0.0,0.0,0.0,0.0,5.855,5.725,0.0,0.0,0.0
2020-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,6.01,5.93,0.0,0.0,0.0
2020-01-02 08:30:00+00:00,3.0,13.245,0.0,2.255,6.199999999999999,6.135,0.0,16.244999999999997,13.245
2020-01-02 09:00:00+00:00,6.0,26.49,0.0,4.51,6.39,6.34,0.0,32.489999999999995,26.49
2020-01-02 09:30:00+00:00,3.0,23.244999999999997,0.0,7.0,6.595,6.55,0.0,26.244999999999997,23.244999999999997
2020-01-02 10:00:00+00:00,0.0,20.0,0.0,9.49,6.8,6.76,0.0,20.0,20.0
2020-01-02 10:30:00+00:00,0.0,27.0,0.0,11.06,6.9350000000000005,6.725,0.0,27.0,27.0
2020-01-02 11:00:00+00:00,0.0,34.0,0.0,12.63,7.07,6.69,0.0,34.0,34.0
2020-01-02 11:30:00+00:00,0.0,42.0,0.0,13.145,7.275,7.035,0.0,42.0,42.0
2020-01-02 12:00:00+00:00,0.0,50.0,0.0,13.66,7.48,7.38,0.0,50.0,50.0
2020-01-02 12:30:00+00:00,2.5,66.5,0.0,13.075,7.65,6.859999999999999,0.0,69.0,66.5
2020-01-02 13:00:00+00:00,5.0,83.0,0.0,12.49,7.82,6.34,0.0,88.0,83.0
2020-01-02 13:30:00+00:00,9.5,74.5,0.0,10.86,7.945,6.93,0.0,84.0,74.5
2020-01-02 14:00:00+00:00,14.0,66.0,0.0,9.23,8.07,7.52,0.0,80.0,66.0
2020-01-02 14:30:00+00:00,9.0,44.53,0.0,6.6850000000000005,8.100000000000001,7.52,0.0,53.53,44.53
2020-01-02 15:00:00+00:00,4.0,23.06,0.0,4.14,8.13,7.52,0.0,27.06,23.06
2020-01-02 15:30:00+00:00,2.0,11.53,0.0,2.07,8.120000000000001,7.555,0.0,13.53,11.53
2020-01-02 16:00:00+00:00,0.0,0.0,0.0,0.0,8.11,7.59,0.0,0.0,0.0
2020-01-02 16:30:00+00:00,0.0,0.0,0.0,0.0,8.195,7.625,0.0,0.0,0.0
2020-01-02 17:00:00+00:00,0.0,0.0,0.0,0.0,8.28,7.66,0.0,0.0,0.0
2020-01-02 17:30:00+00:00,0.0,0.0,0.0,0.0,8.425,7.59,0.0,0.0,0.0
2020-01-02 18:00:00+00:00,0.0,0.0,0.0,0.0,8.57,7.52,0.0,0.0,0.0
2020-01-02 18:30:00+00:00,0.0,0.0,0.0,0.0,8.735,7.414999999999999,0.0,0.0,0.0
2020-01-02 19:00:00+00:00,0.0,0.0,0.0,0.0,8.9,7.31,0.0,0.0,0.0
2020-01-02 19:30:00+00:00,0.0,0.0,0.0,0.0,9.065000000000001,7.31,0.0,0.0,0.0
2020-01-02 20:00:00+00:00,0.0,0.0,0.0,0.0,9.23,7.31,0.0,0.0,0.0
2020-01-02 20:30:00+00:00,0.0,0.0,0.0,0.0,9.305,7.24,0.0,0.0,0.0
2020-01-02 21:00:00+00:00,0.0,0.0,0.0,0.0,9.38,7.17,0.0,0.0,0.0
2020-01-02 21:30:00+00:00,0.0,0.0,0.0,0.0,9.46,7.07,0.0,0.0,0.0
2020-01-02 22:00:00+00:00,0.0,0.0,0.0,0.0,9.54,6.97,0.0,0.0,0.0
2020-01-02 22:30:00+00:00,0.0,0.0,0.0,0.0,9.62,6.76,0.0,0.0,0.0
2020-01-02 23:00:00+00:00,0.0,0.0,0.0,0.0,9.7,6.55,0.0,0.0,0.0
2020-01-02 23:30:00+00:00,0.0,0.0,0.0,0.0,9.735,6.3100000000000005,0.0,0.0,0.0
2020-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,9.77,6.07,0.0,0.0,0.0
2020-01-03 00:30:00+00:00,0.0,0.0,0.0,0.0,9.879999999999999,5.76,0.0,0.0,0.0
2020-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,9.99,5.45,0.0,0.0,0.0
2020-01-03 01:30:00+00:00,0.0,0.0,0.0,0.0,9.93,5.0,0.0,0.0,0.0
2020-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,9.87,4.55,0.0,0.0,0.0
2020-01-03 02:30:00+00:00,0.0,0.0,0.0,0.0,9.77,4.17,0.0,0.0,0.0
2020-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,9.67,3.79,0.0,0.0,0.0
2020-01-03 03:30:00+00:00,0.0,0.0,0.0,0.0,9.525,3.6550000000000002,0.0,0.0,0.0
2020-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,9.38,3.52,0.0,0.0,0.0
2020-01-03 04:30:00+00:00,0.0,0.0,0.0,0.0,9.100000000000001,3.9299999999999997,0.0,0.0,0.0
2020-01-03 05:00:00+00:00,0.0,0.0,0.0,0.0,8.82,4.34,0.0,0.0,0.0
2020-01-03 05:30:00+00:00,0.0,0.0,0.0,0.0,8.255,5.029999999999999,0.0,0.0,0.0
2020-01-03 06:00:00+00:00,0.0,0.0,0.0,0.0,7.69,5.72,0.0,0.0,0.0
2020-01-03 06:30:00+00:00,0.0,0.0,0.0,0.0,7.445,5.48,0.0,0.0,0.0
2020-01-03 07:00:00+00:00,0.0,0.0,0.0,0.0,7.2,5.24,0.0,0.0,0.0
2020-01-03 07:30:00+00:00,0.0,0.0,0.0,0.0,6.640000000000001,5.135,0.0,0.0,0.0
2020-01-03 08:00:00+00:00,0.0,0.0,0.0,0.0,6.08,5.03,0.0,0.0,0.0
2020-01-03 08:30:00+00:00,1.0,11.785,0.0,2.275,5.55,4.93,0.0,12.785,11.785
2020-01-03 09:00:00+00:00,2.0,23.57,0.0,4.55,5.02,4.83,0.0,25.57,23.57
2020-01-03 09:30:00+00:00,1.0,28.285,0.0,7.050000000000001,4.945,4.6899999999999995,0.0,29.285,28.285
2020-01-03 10:00:00+00:00,0.0,33.0,0.0,9.55,4.87,4.55,0.0,33.0,33.0
2020-01-03 10:30:00+00:00,72.005,44.0,0.0,11.13,5.18,4.62,0.0,116.005,44.0
2020-01-03 11:00:00+00:00,144.01,55.0,0.0,12.71,5.49,4.69,0.0,199.01,55.0
2020-01-03 11:30:00+00:00,138.51,64.5,0.0,13.235,5.895,4.415,0.0,203.01,64.5
2020-01-03 12:00:00+00:00,133.01,74.0,0.0,13.76,6.3,4.14,0.0,207.01,74.0
2020-01-03 12:30:00+00:00,127.50999999999999,70.0,0.0,13.18,6.62,4.38,0.0,197.51,70.0
2020-01-03 13:00:00+00:00,122.01,66.0,0.0,12.6,6.94,4.62,0.0,188.01,66.0
2020-01-03 13:30:00+00:00,75.005,67.5,0.0,10.975,6.970000000000001,5.105,0.0,142.505,67.5
2020-01-03 14:00:00+00:00,28.0,69.0,0.0,9.35,7.0,5.59,0.0,97.0,69.0
2020-01-03 14:30:00+00:00,28.505000000000003,41.745000000000005,0.0,6.81,6.779999999999999,5.3100000000000005,0.0,70.25,41.745000000000005
2020-01-03 15:00:00+00:00,29.01,14.49,0.0,4.27,6.56,5.03,0.0,43.5,14.49
2020-01-03 15:30:00+00:00,14.505,7.245,0.0,2.135,6.135,5.0,0.0,21.75,7.245
2020-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,5.71,4.97,0.0,0.0,0.0
2020-01-03 16:30:00+00:00,0.0,0.0,0.0,0.0,5.465,4.9350000000000005,0.0,0.0,0.0
2020-01-03 17:00:00+00:00,0.0,0.0,0.0,0.0,5.22,4.9,0.0,0.0,0.0
2020-01-03 17:30:00+00:00,0.0,0.0,0.0,0.0,5.1899999999999995,4.76,0.0,0.0,0.0
2020-01-03 18:00:00+00:00,0.0,0.0,0.0,0.0,5.16,4.62,0.0,0.0,0.0
2020-01-03 18:30:00+00:00,0.0,0.0,0.0,0.0,5.08,4.825,0.0,0.0,0.0
2020-01-03 19:00:00+00:00,0.0,0.0,0.0,0.0,5.0,5.03,0.0,0.0,0.0
2020-01-03 19:30:00+00:00,0.0,0.0,0.0,0.0,5.25,5.0649999999999995,0.0,0.0,0.0
2020-01-03 20:00:00+00:00,0.0,0.0,0.0,0.0,5.5,5.1,0.0,0.0,0.0
2020-01-03 20:30:00+00:00,0.0,0.0,0.0,0.0,5.4399999999999995,5.205,0.0,0.0,0.0
2020-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0,5.38,5.31,0.0,0.0,0.0
2020-01-03 21:30:00+00:00,0.0,0.0,0.0,0.0,5.4,5.484999999999999,0.0,0.0,0.0
2020-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,5.42,5.66,0.0,0.0,0.0
2020-01-03 22:30:00+00:00,0.0,0.0,0.0,0.0,5.495,5.83,0.0,0.0,0.0
2020-01-03 23:00:00+00:00,0.0,0.0,0.0,0.0,5.57,6.0,0.0,0.0,0.0
2020-01-03 23:30:00+00:00,0.0,0.0,0.0,0.0,5.5600000000000005,6.07,0.0,0.0,0.0
2020-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,5.55,6.14,0.0,0.0,0.0
2020-01-04 00:30:00+00:00,0.0,0.0,0.0,0.0,5.555,6.105,0.0,0.0,0.0
2020-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,5.56,6.07,0.0,0.0,0.0
2020-01-04 01:30:00+00:00,0.0,0.0,0.0,0.0,5.645,5.93,0.0,0.0,0.0
2020-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,5.73,5.79,0.0,0.0,0.0
2020-01-04 02:30:00+00:00,0.0,0.0,0.0,0.0,5.9,5.755,0.0,0.0,0.0
2020-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,6.07,5.72,0.0,0.0,0.0
2020-01-04 03:30:00+00:00,0.0,0.0,0.0,0.0,6.21,5.6899999999999995,0.0,0.0,0.0
2020-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,6.35,5.66,0.0,0.0,0.0
2020-01-04 04:30:00+00:00,0.0,0.0,0.0,0.0,6.35,5.66,0.0,0.0,0.0
2020-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,6.35,5.66,0.0,0.0,0.0
2020-01-04 05:30:00+00:00,0.0,0.0,0.0,0.0,6.18,5.6899999999999995,0.0,0.0,0.0
2020-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,6.01,5.72,0.0,0.0,0.0
2020-01-04 06:30:00+00:00,0.0,0.0,0.0,0.0,6.07,5.93,0.0,0.0,0.0
2020-01-04 07:00:00+00:00,0.0,0.0,0.0,0.0,6.13,6.14,0.0,0.0,0.0
2020-01-04 07:30:00+00:00,0.0,0.0,0.0,0.0,6.135,6.275,0.0,0.0,0.0
2020-01-04 08:00:00+00:00,0.0,0.0,0.0,0.0,6.14,6.41,0.0,0.0,0.0
2020-01-04 08:30:00+00:00,0.0,5.0,0.0,2.3,6.33,6.48,0.0,5.0,5.0
2020-01-04 09:00:00+00:00,0.0,10.0,0.0,4.6,6.52,6.55,0.0,10.0,10.0
2020-01-04 09:30:00+00:00,14.0,40.0,0.0,7.109999999999999,6.68,6.48,0.0,54.0,40.0
2020-01-04 10:00:00+00:00,28.0,70.0,0.0,9.62,6.84,6.41,0.0,98.0,70.0
2020-01-04 10:30:00+00:00,30.5,84.0,0.0,11.204999999999998,7.055,6.035,0.0,114.5,84.0
2020-01-04 11:00:00+00:00,33.0,98.0,0.0,12.79,7.27,5.66,0.0,131.0,98.0
2020-01-04 11:30:00+00:00,21.5,98.0,0.0,13.325,7.529999999999999,6.38,0.0,119.5,98.0
2020-01-04 12:00:00+00:00,10.0,98.0,0.0,13.86,7.79,7.1,0.0,108.0,98.0
2020-01-04 12:30:00+00:00,17.5,97.0,0.0,13.29,7.965,7.0,0.0,114.5,97.0
2020-01-04 13:00:00+00:00,25.0,96.0,0.0,12.72,8.14,6.9,0.0,121.0,96.0
2020-01-04 13:30:00+00:00,20.0,81.5,0.0,11.100000000000001,8.055,6.245,0.0,101.5,81.5
2020-01-04 14:00:00+00:00,15.0,67.0,0.0,9.48,7.97,5.59,0.0,82.0,67.0
2020-01-04 14:30:00+00:00,8.5,44.79,0.0,6.945,7.795,5.345,0.0,53.29,44.79
2020-01-04 15:00:00+00:00,2.0,22.58,0.0,4.41,7.62,5.1,0.0,24.58,22.58
2020-01-04 15:30:00+00:00,1.0,11.29,0.0,2.205,7.29,4.619999999999999,0.0,12.29,11.29
2020-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,6.96,4.14,0.0,0.0,0.0
2020-01-04 16:30:00+00:00,0.0,0.0,0.0,0.0,6.62,3.83,0.0,0.0,0.0
2020-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,6.28,3.52,0.0,0.0,0.0
2020-01-04 17:30:00+00:00,0.0,0.0,0.0,0.0,6.175000000000001,3.45,0.0,0.0,0.0
2020-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,6.07,3.38,0.0,0.0,0.0
2020-01-04 18:30:00+00:00,0.0,0.0,0.0,0.0,5.82,3.24,0.0,0.0,0.0
2020-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,5.57,3.1,0.0,0.0,0.0
2020-01-04 19:30:00+00:00,0.0,0.0,0.0,0.0,5.425000000000001,3.17,0.0,0.0,0.0
2020-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,5.28,3.24,0.0,0.0,0.0
2020-01-04 20:30:00+00:00,0.0,0.0,0.0,0.0,5.26,3.345,0.0,0.0,0.0
2020-01-04 21:00:00+00:00,0.0,0.0,0.0,0.0,5.24,3.45,0.0,0.0,0.0
2020-01-04 21:30:00+00:00,0.0,0.0,0.0,0.0,5.215,3.45,0.0,0.0,0.0
2020-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,5.19,3.45,0.0,0.0,0.0
2020-01-04 22:30:00+00:00,0.0,0.0,0.0,0.0,5.12,3.45,0.0,0.0,0.0
2020-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,5.05,3.45,0.0,0.0,0.0
2020-01-04 23:30:00+00:00,0.0,0.0,0.0,0.0,5.0600000000000005,3.45,0.0,0.0,0.0
2020-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,5.07,3.45,0.0,0.0,0.0
2020-01-05 00:30:00+00:00,0.0,0.0,0.0,0.0,5.075,3.415,0.0,0.0,0.0
2020-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,5.08,3.38,0.0,0.0,0.0
2020-01-05 01:30:00+00:00,0.0,0.0,0.0,0.0,5.04,3.38,0.0,0.0,0.0
2020-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,5.0,3.38,0.0,0.0,0.0
2020-01-05 02:30:00+00:00,0.0,0.0,0.0,0.0,4.9,3.38,0.0,0.0,0.0
2020-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,4.8,3.38,0.0,0.0,0.0
2020-01-05 03:30:00+00:00,0.0,0.0,0.0,0.0,4.76,3.45,0.0,0.0,0.0
2020-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,4.72,3.52,0.0,0.0,0.0
2020-01-05 04:30:00+00:00,0.0,0.0,0.0,0.0,4.605,3.62,0.0,0.0,0.0
2020-01-05 05:00:00+00:00,0.0,0.0,0.0,0.0,4.49,3.72,0.0,0.0,0.0
2020-01-05 05:30:00+00:00,0.0,0.0,0.0,0.0,4.485,3.8600000000000003,0.0,0.0,0.0
2020-01-05 06:00:00+00:00,0.0,0.0,0.0,0.0,4.48,4.0,0.0,0.0,0.0
2020-01-05 06:30:00+00:00,0.0,0.0,0.0,0.0,4.965,4.3100000000000005,0.0,0.0,0.0
2020-01-05 07:00:00+00:00,0.0,0.0,0.0,0.0,5.45,4.62,0.0,0.0,0.0
2020-01-05 07:30:00+00:00,0.0,0.0,0.0,0.0,5.775,4.795,0.0,0.0,0.0
2020-01-05 08:00:00+00:00,0.0,0.0,0.0,0.0,6.1,4.97,0.0,0.0,0.0
2020-01-05 08:30:00+00:00,0.5,11.4,0.0,2.325,6.435,5.035,0.0,11.9,11.4
2020-01-05 09:00:00+00:00,1.0,22.8,0.0,4.65,6.77,5.1,0.0,23.8,22.8
2020-01-05 09:30:00+00:00,0.5,35.4,0.0,7.17,7.085,5.17,0.0,35.9,35.4
2020-01-05 10:00:00+00:00,0.0,48.0,0.0,9.69,7.4,5.24,0.0,48.0,48.0
2020-01-05 10:30:00+00:00,0.0,36.5,0.0,11.285,7.61,5.17,0.0,36.5,36.5
2020-01-05 11:00:00+00:00,0.0,25.0,0.0,12.88,7.82,5.1,0.0,25.0,25.0
2020-01-05 11:30:00+00:00,6.5,63.5,0.0,13.425,7.97,4.654999999999999,0.0,70.0,63.5
2020-01-05 12:00:00+00:00,13.0,102.0,0.0,13.97,8.12,4.21,0.0,115.0,102.0
2020-01-05 12:30:00+00:00,6.5,66.5,0.0,13.405000000000001,8.26,4.38,0.0,73.0,66.5
2020-01-05 13:00:00+00:00,0.0,31.0,0.0,12.84,8.4,4.55,0.0,31.0,31.0
2020-01-05 13:30:00+00:00,0.0,25.0,0.0,11.225,8.530000000000001,4.824999999999999,0.0,25.0,25.0
2020-01-05 14:00:00+00:00,0.0,19.0,0.0,9.61,8.66,5.1,0.0,19.0,19.0
2020-01-05 14:30:00+00:00,8.0,21.07,0.0,7.08,8.71,5.0649999999999995,0.0,29.07,21.07
2020-01-05 15:00:00+00:00,16.0,23.14,0.0,4.55,8.76,5.03,0.0,39.14,23.14
2020-01-05 15:30:00+00:00,8.0,11.57,0.0,2.275,8.665,4.93,0.0,19.57,11.57
2020-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0,8.57,4.83,0.0,0.0,0.0
2020-01-05 16:30:00+00:00,0.0,0.0,0.0,0.0,8.465,4.76,0.0,0.0,0.0
2020-01-05 17:00:00+00:00,0.0,0.0,0.0,0.0,8.36,4.69,0.0,0.0,0.0
2020-01-05 17:30:00+00:00,0.0,0.0,0.0,0.0,8.254999999999999,4.69,0.0,0.0,0.0
2020-01-05 18:00:00+00:00,0.0,0.0,0.0,0.0,8.15,4.69,0.0,0.0,0.0
2020-01-05 18:30:00+00:00,0.0,0.0,0.0,0.0,8.17,4.69,0.0,0.0,0.0
2020-01-05 19:00:00+00:00,0.0,0.0,0.0,0.0,8.19,4.69,0.0,0.0,0.0
2020-01-05 19:30:00+00:00,0.0,0.0,0.0,0.0,7.845,4.655,0.0,0.0,0.0
2020-01-05 20:00:00+00:00,0.0,0.0,0.0,0.0,7.5,4.62,0.0,0.0,0.0
2020-01-05 20:30:00+00:00,0.0,0.0,0.0,0.0,7.24,4.655,0.0,0.0,0.0
2020-01-05 21:00:00+00:00,0.0,0.0,0.0,0.0,6.98,4.69,0.0,0.0,0.0
2020-01-05 21:30:00+00:00,0.0,0.0,0.0,0.0,6.765000000000001,4.76,0.0,0.0,0.0
2020-01-05 22:00:00+00:00,0.0,0.0,0.0,0.0,6.55,4.83,0.0,0.0,0.0
2020-01-05 22:30:00+00:00,0.0,0.0,0.0,0.0,6.29,4.795,0.0,0.0,0.0
2020-01-05 23:00:00+00:00,0.0,0.0,0.0,0.0,6.03,4.76,0.0,0.0,0.0
2020-01-05 23:30:00+00:00,0.0,0.0,0.0,0.0,5.95,4.76,0.0,0.0,0.0
2020-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,5.87,4.76,0.0,0.0,0.0
2020-01-06 00:30:00+00:00,0.0,0.0,0.0,0.0,5.695,4.83,0.0,0.0,0.0
2020-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,5.52,4.9,0.0,0.0,0.0
2020-01-06 01:30:00+00:00,0.0,0.0,0.0,0.0,5.52,5.07,0.0,0.0,0.0
2020-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,5.52,5.24,0.0,0.0,0.0
2020-01-06 02:30:00+00:00,0.0,0.0,0.0,0.0,5.494999999999999,5.38,0.0,0.0,0.0
2020-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,5.47,5.52,0.0,0.0,0.0
2020-01-06 03:30:00+00:00,0.0,0.0,0.0,0.0,5.535,5.654999999999999,0.0,0.0,0.0
2020-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,5.6,5.79,0.0,0.0,0.0
2020-01-06 04:30:00+00:00,0.0,0.0,0.0,0.0,5.685,5.93,0.0,0.0,0.0
2020-01-06 05:00:00+00:00,0.0,0.0,0.0,0.0,5.77,6.07,0.0,0.0,0.0
2020-01-06 05:30:00+00:00,0.0,0.0,0.0,0.0,5.805,6.175000000000001,0.0,0.0,0.0
2020-01-06 06:00:00+00:00,0.0,0.0,0.0,0.0,5.84,6.28,0.0,0.0,0.0
2020-01-06 06:30:00+00:00,0.0,0.0,0.0,0.0,6.05,6.28,0.0,0.0,0.0
2020-01-06 07:00:00+00:00,0.0,0.0,0.0,0.0,6.26,6.28,0.0,0.0,0.0
2020-01-06 07:30:00+00:00,0.0,0.0,0.0,0.0,6.225,6.345000000000001,0.0,0.0,0.0
