,poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse,temp_air
2020-01-01 11:00:00+00:00,63.53499984741211,0.0,63.53499984741211,63.53499984741211,0.0,4.611664
2020-01-01 11:30:00+00:00,80.44117583361623,4.432787890023522,76.00838794359271,76.00838794359271,0.0,4.7862244
2020-01-01 12:00:00+00:00,97.34735181982036,8.865575780047044,88.48177603977332,88.48177603977332,0.0,4.960785
2020-01-01 12:30:00+00:00,94.78508592027757,9.017384584012376,85.76770133626519,85.76770133626519,0.0,5.053299
2020-01-01 13:00:00+00:00,92.22282002073479,9.169193387977707,83.05362663275707,83.05362663275707,0.0,5.145813
2020-01-01 13:30:00+00:00,85.90978693493162,12.771493344210649,73.13829359072096,73.13829359072096,0.0,5.0585327
2020-01-01 14:00:00+00:00,79.59675384912845,16.37379330044359,63.22296054868485,63.22296054868485,0.0,4.9712524
2020-01-01 14:30:00+00:00,61.18996419315104,14.355331703411213,46.83463248973982,46.83463248973982,0.0,4.8887177
2020-01-01 15:00:00+00:00,42.78317453717363,12.336870106378838,30.44630443079479,30.44630443079479,0.0,4.806183
2020-01-01 15:30:00+00:00,26.78033734488076,6.168435053189419,20.61190229169134,20.61190229169134,0.0,4.471283
2020-01-01 16:00:00+00:00,10.77750015258789,0.0,10.77750015258789,10.77750015258789,0.0,4.136383
2020-01-01 16:30:00+00:00,5.388750076293945,0.0,5.388750076293945,5.388750076293945,0.0,4.0770416
2020-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,4.0177
2020-01-01 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0,3.9229279
2020-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,3.8281555
2020-01-01 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0,4.16481
2020-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,4.501465
2020-01-01 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,4.5510864
2020-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,4.600708
2020-01-01 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,4.8947144
2020-01-01 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,5.1887207
2020-01-01 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,5.422119
2020-01-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,5.6555176
2020-01-01 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,5.7969055
2020-01-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,5.9382935
2020-01-01 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,5.975708
2020-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6.0131226
2020-01-02 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,6.0772095
2020-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6.1412964
2020-01-02 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,6.1318207
2020-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6.122345
2020-01-02 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,6.134552
2020-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6.146759
2020-01-02 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,6.1223297
2020-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6.0979004
2020-01-02 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,6.125824
2020-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6.1537476
2020-01-02 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,6.0851746
2020-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6.0166016
2020-01-02 06:30:00+00:00,0.0,0.0,0.0,0.0,0.0,5.9166107
2020-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,5.81662
2020-01-02 07:30:00+00:00,0.0,0.0,0.0,0.0,0.0,5.9577484
2020-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,6.098877
2020-01-02 08:30:00+00:00,1.744861125946045,0.0,1.744861125946045,1.744861125946045,0.0,6.3003693
2020-01-02 09:00:00+00:00,3.48972225189209,0.0,3.48972225189209,3.48972225189209,0.0,6.5018616
2020-01-02 09:30:00+00:00,17.654305934906006,0.0,17.654305934906006,17.654305934906006,0.0,6.717819
2020-01-02 10:00:00+00:00,31.818889617919922,0.0,31.818889617919922,31.818889617919922,0.0,6.933777
2020-01-02 10:30:00+00:00,52.70625114440918,0.0,52.70625114440918,52.70625114440918,0.0,7.0736694
2020-01-02 11:00:00+00:00,73.59361267089844,0.0,73.59361267089844,73.59361267089844,0.0,7.213562
2020-01-02 11:30:00+00:00,78.9327070112729,0.35574153134570524,78.57696547992718,78.57696547992718,0.0,7.4113007
2020-01-02 12:00:00+00:00,84.27180135164734,0.7114830626914105,83.56031828895593,83.56031828895593,0.0,7.6090393
2020-01-02 12:30:00+00:00,88.24554799140208,4.690592953223801,83.55495503817828,83.55495503817828,0.0,7.7843475
2020-01-02 13:00:00+00:00,92.21929463115683,8.669702843756191,83.54959178740063,83.54959178740063,0.0,7.959656
2020-01-02 13:30:00+00:00,77.73324971158866,5.4480372743728935,72.28521243721576,72.28521243721576,0.0,8.073624
2020-01-02 14:00:00+00:00,63.24720479202049,2.226371704989595,61.020833087030894,61.020833087030894,0.0,8.187592
2020-01-02 14:30:00+00:00,49.23835639564011,3.1797245874625237,46.05863180817758,46.05863180817758,0.0,8.214264
2020-01-02 15:00:00+00:00,35.229507999259724,4.133077469935452,31.09643052932427,31.09643052932427,0.0,8.240936
